Linear Regression,Lasso Regression,Ridge Regression,Elastic Net Regression,Decision Tree,Random Forest,Gradient Boosting,LGBoost,XGBoost,KNN Regression
0.612604909036937,0.7127806326310628,0.6126102884334319,0.7299300859597927,0.516101619720169,0.44512955095094847,0.5323093703338371,0.4753782598204171,0.5890413116182436,1.4845385353535354
0.6606214409936702,0.604248861495387,0.6606214345883268,0.6063157233459882,0.7852772639815649,0.8289594888625073,0.8386233307894827,0.7842649044931805,0.8253990084624316,0.34450521742805296
0.6749267436054448,0.6217694015730127,0.6749238890773301,0.6126691992130273,0.7261353415912245,0.7637960282222515,0.717534845263014,0.747744824340475,0.687430553536232,0.21224304798791627
